day,day_label,week,week_label,mnth,mnth_label,qrtr,qrtr_label,ssn,ssn_label,year,year_label,woy,woy_label
20100701,2010年07月01日,W26_2010,06/28/2010,M06_2010,2010年06月,Q02_2010,2010年02季度,H01_2010,2010上半年,Y2010,2010年,W26,26周
20100702,2010年07月02日,W26_2010,06/28/2010,M06_2010,2010年06月,Q02_2010,2010年02季度,H01_2010,2010上半年,Y2010,2010年,W26,26周
20100703,2010年07月03日,W26_2010,06/28/2010,M06_2010,2010年06月,Q02_2010,2010年02季度,H01_2010,2010上半年,Y2010,2010年,W26,26周
20100704,2010年07月04日,W26_2010,06/28/2010,M06_2010,2010年06月,Q02_2010,2010年02季度,H01_2010,2010上半年,Y2010,2010年,W26,26周
20100705,2010年07月05日,W27_2010,07/05/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W27,27周
20100706,2010年07月06日,W27_2010,07/05/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W27,27周
20100707,2010年07月07日,W27_2010,07/05/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W27,27周
20100708,2010年07月08日,W27_2010,07/05/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W27,27周
20100709,2010年07月09日,W27_2010,07/05/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W27,27周
20100710,2010年07月10日,W27_2010,07/05/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W27,27周
20100711,2010年07月11日,W27_2010,07/05/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W27,27周
20100712,2010年07月12日,W28_2010,07/12/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W28,28周
20100713,2010年07月13日,W28_2010,07/12/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W28,28周
20100714,2010年07月14日,W28_2010,07/12/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W28,28周
20100715,2010年07月15日,W28_2010,07/12/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W28,28周
20100716,2010年07月16日,W28_2010,07/12/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W28,28周
20100717,2010年07月17日,W28_2010,07/12/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W28,28周
20100718,2010年07月18日,W28_2010,07/12/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W28,28周
20100719,2010年07月19日,W29_2010,07/19/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W29,29周
20100720,2010年07月20日,W29_2010,07/19/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W29,29周
20100721,2010年07月21日,W29_2010,07/19/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W29,29周
20100722,2010年07月22日,W29_2010,07/19/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W29,29周
20100723,2010年07月23日,W29_2010,07/19/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W29,29周
20100724,2010年07月24日,W29_2010,07/19/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W29,29周
20100725,2010年07月25日,W29_2010,07/19/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W29,29周
20100726,2010年07月26日,W30_2010,07/26/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W30,30周
20100727,2010年07月27日,W30_2010,07/26/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W30,30周
20100728,2010年07月28日,W30_2010,07/26/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W30,30周
20100729,2010年07月29日,W30_2010,07/26/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W30,30周
20100730,2010年07月30日,W30_2010,07/26/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W30,30周
20100731,2010年07月31日,W30_2010,07/26/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W30,30周
20100801,2010年08月01日,W30_2010,07/26/2010,M07_2010,2010年07月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W30,30周
20100802,2010年08月02日,W31_2010,08/02/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W31,31周
20100803,2010年08月03日,W31_2010,08/02/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W31,31周
20100804,2010年08月04日,W31_2010,08/02/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W31,31周
20100805,2010年08月05日,W31_2010,08/02/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W31,31周
20100806,2010年08月06日,W31_2010,08/02/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W31,31周
20100807,2010年08月07日,W31_2010,08/02/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W31,31周
20100808,2010年08月08日,W31_2010,08/02/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W31,31周
20100809,2010年08月09日,W32_2010,08/09/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W32,32周
20100810,2010年08月10日,W32_2010,08/09/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W32,32周
20100811,2010年08月11日,W32_2010,08/09/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W32,32周
20100812,2010年08月12日,W32_2010,08/09/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W32,32周
20100813,2010年08月13日,W32_2010,08/09/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W32,32周
20100814,2010年08月14日,W32_2010,08/09/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W32,32周
20100815,2010年08月15日,W32_2010,08/09/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W32,32周
20100816,2010年08月16日,W33_2010,08/16/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W33,33周
20100817,2010年08月17日,W33_2010,08/16/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W33,33周
20100818,2010年08月18日,W33_2010,08/16/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W33,33周
20100819,2010年08月19日,W33_2010,08/16/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W33,33周
20100820,2010年08月20日,W33_2010,08/16/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W33,33周
20100821,2010年08月21日,W33_2010,08/16/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W33,33周
20100822,2010年08月22日,W33_2010,08/16/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W33,33周
20100823,2010年08月23日,W34_2010,08/23/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W34,34周
20100824,2010年08月24日,W34_2010,08/23/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W34,34周
20100825,2010年08月25日,W34_2010,08/23/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W34,34周
20100826,2010年08月26日,W34_2010,08/23/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W34,34周
20100827,2010年08月27日,W34_2010,08/23/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W34,34周
20100828,2010年08月28日,W34_2010,08/23/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W34,34周
20100829,2010年08月29日,W34_2010,08/23/2010,M08_2010,2010年08月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W34,34周
20100830,2010年08月30日,W35_2010,08/30/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W35,35周
20100831,2010年08月31日,W35_2010,08/30/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W35,35周
20100901,2010年09月01日,W35_2010,08/30/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W35,35周
20100902,2010年09月02日,W35_2010,08/30/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W35,35周
20100903,2010年09月03日,W35_2010,08/30/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W35,35周
20100904,2010年09月04日,W35_2010,08/30/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W35,35周
20100905,2010年09月05日,W35_2010,08/30/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W35,35周
20100906,2010年09月06日,W36_2010,09/06/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W36,36周
20100907,2010年09月07日,W36_2010,09/06/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W36,36周
20100908,2010年09月08日,W36_2010,09/06/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W36,36周
20100909,2010年09月09日,W36_2010,09/06/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W36,36周
20100910,2010年09月10日,W36_2010,09/06/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W36,36周
20100911,2010年09月11日,W36_2010,09/06/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W36,36周
20100912,2010年09月12日,W36_2010,09/06/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W36,36周
20100913,2010年09月13日,W37_2010,09/13/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W37,37周
20100914,2010年09月14日,W37_2010,09/13/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W37,37周
20100915,2010年09月15日,W37_2010,09/13/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W37,37周
20100916,2010年09月16日,W37_2010,09/13/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W37,37周
20100917,2010年09月17日,W37_2010,09/13/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W37,37周
20100918,2010年09月18日,W37_2010,09/13/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W37,37周
20100919,2010年09月19日,W37_2010,09/13/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W37,37周
20100920,2010年09月20日,W38_2010,09/20/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W38,38周
20100921,2010年09月21日,W38_2010,09/20/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W38,38周
20100922,2010年09月22日,W38_2010,09/20/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W38,38周
20100923,2010年09月23日,W38_2010,09/20/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W38,38周
20100924,2010年09月24日,W38_2010,09/20/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W38,38周
20100925,2010年09月25日,W38_2010,09/20/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W38,38周
20100926,2010年09月26日,W38_2010,09/20/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W38,38周
20100927,2010年09月27日,W39_2010,09/27/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W39,39周
20100928,2010年09月28日,W39_2010,09/27/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W39,39周
20100929,2010年09月29日,W39_2010,09/27/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W39,39周
20100930,2010年09月30日,W39_2010,09/27/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W39,39周
20101001,2010年10月01日,W39_2010,09/27/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W39,39周
20101002,2010年10月02日,W39_2010,09/27/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W39,39周
20101003,2010年10月03日,W39_2010,09/27/2010,M09_2010,2010年09月,Q03_2010,2010年03季度,H02_2010,2010下半年,Y2010,2010年,W39,39周
20101004,2010年10月04日,W40_2010,10/04/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W40,40周
20101005,2010年10月05日,W40_2010,10/04/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W40,40周
20101006,2010年10月06日,W40_2010,10/04/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W40,40周
20101007,2010年10月07日,W40_2010,10/04/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W40,40周
20101008,2010年10月08日,W40_2010,10/04/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W40,40周
20101009,2010年10月09日,W40_2010,10/04/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W40,40周
20101010,2010年10月10日,W40_2010,10/04/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W40,40周
20101011,2010年10月11日,W41_2010,10/11/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W41,41周
20101012,2010年10月12日,W41_2010,10/11/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W41,41周
20101013,2010年10月13日,W41_2010,10/11/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W41,41周
20101014,2010年10月14日,W41_2010,10/11/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W41,41周
20101015,2010年10月15日,W41_2010,10/11/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W41,41周
20101016,2010年10月16日,W41_2010,10/11/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W41,41周
20101017,2010年10月17日,W41_2010,10/11/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W41,41周
20101018,2010年10月18日,W42_2010,10/18/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W42,42周
20101019,2010年10月19日,W42_2010,10/18/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W42,42周
20101020,2010年10月20日,W42_2010,10/18/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W42,42周
20101021,2010年10月21日,W42_2010,10/18/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W42,42周
20101022,2010年10月22日,W42_2010,10/18/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W42,42周
20101023,2010年10月23日,W42_2010,10/18/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W42,42周
20101024,2010年10月24日,W42_2010,10/18/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W42,42周
20101025,2010年10月25日,W43_2010,10/25/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W43,43周
20101026,2010年10月26日,W43_2010,10/25/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W43,43周
20101027,2010年10月27日,W43_2010,10/25/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W43,43周
20101028,2010年10月28日,W43_2010,10/25/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W43,43周
20101029,2010年10月29日,W43_2010,10/25/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W43,43周
20101030,2010年10月30日,W43_2010,10/25/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W43,43周
20101031,2010年10月31日,W43_2010,10/25/2010,M10_2010,2010年10月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W43,43周
20101101,2010年11月01日,W44_2010,11/01/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W44,44周
20101102,2010年11月02日,W44_2010,11/01/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W44,44周
20101103,2010年11月03日,W44_2010,11/01/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W44,44周
20101104,2010年11月04日,W44_2010,11/01/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W44,44周
20101105,2010年11月05日,W44_2010,11/01/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W44,44周
20101106,2010年11月06日,W44_2010,11/01/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W44,44周
20101107,2010年11月07日,W44_2010,11/01/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W44,44周
20101108,2010年11月08日,W45_2010,11/08/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W45,45周
20101109,2010年11月09日,W45_2010,11/08/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W45,45周
20101110,2010年11月10日,W45_2010,11/08/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W45,45周
20101111,2010年11月11日,W45_2010,11/08/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W45,45周
20101112,2010年11月12日,W45_2010,11/08/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W45,45周
20101113,2010年11月13日,W45_2010,11/08/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W45,45周
20101114,2010年11月14日,W45_2010,11/08/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W45,45周
20101115,2010年11月15日,W46_2010,11/15/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W46,46周
20101116,2010年11月16日,W46_2010,11/15/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W46,46周
20101117,2010年11月17日,W46_2010,11/15/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W46,46周
20101118,2010年11月18日,W46_2010,11/15/2010,M11_2010,2010年11月,Q04_2010,2010年04季度,H02_2010,2010下半年,Y2010,2010年,W46,46周
